ch0,ch1,ch2,ch3,ch4
-0.55451,-0.32147,-1.1285,-0.99213,-5.6022
-0.43831,-0.28618,-1.3905,-0.96569,-5.5638
-0.34706,-0.22994,-1.8534,-0.53249,-5.3482
-0.48593,-0.46626,-2.292,-0.32513,-4.8145
-0.33628,-0.26362,-2.6264,0.17742,-4.3116
-0.28918,-0.47842,-2.9369,0.56671,-3.8479
-0.3342,-0.23292,-3.4182,0.99642,-3.2536
-0.20205,-0.20743,-3.626,1.5245,-2.7219
-0.33444,0.3108,-3.8803,1.9046,-2.3856
-0.42791,0.45188,-4.092,2.1862,-2.0041
-0.34205,0.6986,-3.9084,2.7475,-1.5172
-0.34432,1.0592,-4.2419,2.8891,-1.2435
-0.1743,1.2311,-4.0983,3.4011,-0.83836
-0.31477,1.5166,-3.8904,3.2379,-0.62841
-0.34394,1.6468,-3.7738,3.5418,-0.63235
-0.21946,1.7974,-3.8232,3.6265,-0.59115
-0.36209,2.0497,-3.4831,3.6822,-0.45469
-0.15665,2.0332,-3.516,3.781,-0.51512
-0.34867,2.095,-3.2575,3.7761,-0.2466
-0.29288,2.1714,-3.227,3.873,-0.37814
-0.10107,2.0535,-3.1934,3.8347,-0.28176
-0.35689,1.7797,-3.1254,3.6916,-0.29576
-0.29474,1.6194,-3.0401,3.5993,-0.45997
-0.24028,1.5257,-3.1026,3.4976,-0.51028
-0.18263,1.5575,-2.9995,3.3725,-0.5054
-0.18782,1.1021,-2.8389,3.5778,-0.47056
0.039011,1.0238,-3.0105,3.247,-0.36466
-0.20558,0.87604,-3.1036,3.0878,-0.55502
-0.119,0.52941,-3.1482,3.0407,-0.70707
0.0029902,0.64251,-2.9963,2.7747,-0.64514
0.018446,0.44362,-2.9349,2.3375,-0.92585
-0.10279,0.14382,-3.01,2.171,-1.074
0.048927,0.031949,-3.0448,1.7241,-1.148
0.10566,-0.14464,-3.0333,1.5164,-1.3835
0.0070466,-0.19189,-3.0842,1.1008,-1.5509
-0.08665,-0.30916,-2.9257,0.61738,-1.8209
0.035238,-0.45756,-2.9542,0.12871,-1.9312
0.094975,-0.41649,-3.0382,-0.08405,-2.2701
0.051995,-0.34955,-2.6581,-0.82661,-2.2311
0.059214,-0.11423,-2.457,-1.0777,-2.2192
0.087901,-0.006662,-2.4837,-1.5749,-2.5498
-0.043116,0.41137,-2.3323,-1.8093,-2.718
0.28027,0.8618,-2.0456,-2.1366,-2.5581
0.35639,1.2567,-1.6807,-2.5152,-2.6084
0.21319,1.8047,-1.1925,-2.7763,-2.5589
0.098774,2.1209,-0.90894,-2.6546,-2.6126
0.14006,2.5544,-0.34157,-2.6249,-2.1633
0.15279,2.8672,0.0047516,-2.4331,-2.0965
0.29578,3.3395,0.20679,-2.0825,-1.5036
0.026493,3.7974,0.58049,-1.4619,-1.205
0.23859,4.1787,0.97756,-1.1319,-0.89329
0.10099,4.2702,1.2696,-0.70902,-0.38457
0.22465,4.359,1.1146,0.1284,-0.10124
0.19442,4.6867,1.5271,0.26379,0.32044
0.2195,4.8252,1.6814,0.84967,0.50568
0.22281,4.7667,2.0506,1.2194,0.95786
0.30378,4.7885,1.8985,1.6227,1.0722
0.22216,4.8279,1.9735,1.6248,1.1449
0.26951,4.9732,1.9947,1.969,1.1414
0.38531,4.7379,1.9524,2.2242,1.2264
0.26214,4.943,2.0349,2.4011,1.1892
0.27176,4.6646,2.0842,2.5586,1.2164
0.4656,4.7087,2.1365,2.7297,1.3685
0.39212,4.6552,2.0015,2.4704,1.6168
0.31322,4.536,1.8413,2.7788,1.725
0.35996,4.38,1.8654,2.7685,2.1275
0.48567,4.4183,1.8941,2.5149,2.0982
0.3053,4.2328,1.9191,2.418,2.0928
0.46641,4.1612,1.7684,2.2795,2.3499
0.3557,3.9437,1.5284,2.1666,2.4697
0.39962,4.0722,1.4376,1.6974,2.4074
0.5374,3.7682,1.4862,1.5701,2.641
0.22821,3.6764,1.3436,1.2091,2.5189
0.27334,3.682,1.0719,0.80889,2.56
0.49753,3.4588,1.2434,0.54562,2.3315
0.45755,3.2763,1.2453,0.030577,2.1372
0.44953,3.2538,1.1445,-0.12478,1.9572
0.43381,3.0987,0.88131,-0.69586,1.7394
0.42132,3.0244,1.0269,-1.2056,1.6242
0.41426,3.141,1.1138,-1.4613,1.1194
0.38306,3.0491,1.2583,-1.9741,0.96614
0.61175,2.8776,1.0986,-2.2408,0.3577
0.67286,2.6701,1.4555,-2.4049,0.25578
0.64137,2.4377,1.698,-2.7535,-0.17227
0.89467,2.6204,1.8528,-2.8904,-0.65287
1.3911,2.5915,2.2418,-3.0439,-0.68902
1.6948,2.5553,2.2017,-3.2717,-0.82483
1.9779,2.5617,2.368,-3.356,-1.2128
2.3281,2.3584,2.1824,-3.4544,-1.0897
2.9322,2.4201,2.1513,-3.2191,-0.93305
2.9871,2.4786,2.3182,-3.2592,-0.96033
3.2033,2.2631,2.2932,-3.2022,-0.77197
3.1217,1.969,1.9226,-2.9508,-0.49302
3.1537,1.9348,1.7456,-2.8733,-0.39174
2.9812,1.6255,1.5088,-2.572,0.11997
2.9718,1.2492,1.0574,-2.3221,0.46321
2.8403,0.9733,0.8783,-1.9487,0.60732
2.6369,0.67753,0.56735,-1.7829,0.94144
2.4626,0.14986,0.20921,-1.2475,1.3459
2.3247,-0.21715,-0.15579,-1.1362,1.6523
1.7363,-0.65558,-0.86017,-1.0674,1.6602
1.798,-0.80388,-1.2168,-1.1447,1.7438
1.4864,-1.1106,-1.735,-1.0753,1.7956
0.95589,-1.5473,-2.1992,-1.1257,1.9726
0.65199,-1.9954,-2.6248,-1.2052,1.9125
0.53445,-2.0667,-3.0085,-1.1371,2.1894
0.3754,-2.254,-3.3965,-1.2869,2.0442
0.084605,-2.3402,-3.5987,-1.4243,2.0558
-0.18715,-2.3174,-3.6787,-1.6086,2.0697
-0.23174,-2.1651,-3.7692,-1.7125,2.0321
-0.30125,-1.9605,-3.7206,-1.93,1.8821
-0.52644,-1.6268,-3.4913,-1.9637,1.9542
-0.74116,-1.3557,-3.2811,-2.2243,1.9059
-0.61847,-1.2026,-2.9219,-2.2628,1.8081
-0.87155,-0.95408,-2.6721,-2.4396,1.8379
-0.77445,-0.67639,-2.4636,-2.4362,1.8673
-0.6985,-0.53725,-2.0431,-2.4502,1.6023
-0.84998,0.013045,-1.6567,-2.5,1.6775
-0.51246,0.0093216,-1.2463,-2.7232,1.4499
-0.48447,0.27165,-0.98183,-2.6377,1.3767
-0.62172,0.24595,-0.58661,-2.7562,1.4424
-0.47754,0.38458,-0.43247,-2.7477,1.0378
-0.45401,0.33479,-0.40367,-2.6276,0.9619
-0.19569,-0.0021132,-0.13851,-2.4659,0.71935
-0.35321,0.098251,-0.10145,-2.4814,0.56358
-0.2034,0.023379,-0.10066,-2.5087,0.067587
0.05676,-0.16103,-0.1143,-2.6006,-0.077467
0.094353,-0.36532,-0.16935,-2.467,-0.49393
0.19302,-0.68099,-0.52699,-2.5913,-0.96721
0.1476,-0.92735,-0.59829,-2.4436,-1.2186
0.22137,-1.0215,-1.039,-2.5657,-1.6366
0.046959,-1.3044,-1.2722,-2.5614,-1.7953
0.17047,-2.032,-1.2668,-2.5496,-2.253
0.453,-2.1688,-1.7022,-2.576,-2.6771
0.21713,-2.54,-1.9183,-2.5282,-2.8855
0.19884,-2.7501,-2.127,-2.4595,-3.0057
0.29429,-3.06,-2.3657,-2.6553,-3.229
0.36138,-3.5196,-2.5348,-2.4709,-3.1956
0.43056,-3.7049,-2.9896,-2.4651,-3.1138
0.29974,-3.9253,-3.212,-2.4093,-2.766
0.19949,-4.2087,-3.3634,-2.4772,-2.5499
0.15514,-4.6553,-3.6592,-2.4148,-2.0759
0.14985,-4.6915,-3.9271,-2.3378,-1.4924
0.25025,-4.9496,-3.8365,-2.3486,-1.1164
0.24346,-5.1512,-3.9919,-2.4261,-0.77669
0.048047,-5.0072,-4.1796,-2.2175,-0.32334
0.24792,-5.1495,-4.331,-2.1666,-0.10315
0.40143,-5.1412,-4.2368,-2.1762,0.3597
0.41207,-5.4352,-4.0717,-2.1607,0.61405
0.44148,-5.3102,-4.0678,-1.928,0.64794
0.086132,-5.4902,-4.2081,-1.9455,0.83201
0.26326,-5.2631,-4.1015,-1.879,0.87679
0.2071,-5.1948,-3.9622,-1.8811,0.56596
0.35701,-5.3687,-3.732,-1.6778,0.57704
0.12314,-5.0807,-3.687,-1.8067,0.38201
0.2153,-5.053,-3.462,-1.7278,0.07344
0.21832,-4.9864,-3.379,-1.6073,-0.031004
0.0024507,-4.9361,-3.0602,-1.505,-0.12567
0.40313,-4.6883,-3.05,-1.2456,-0.49022
0.25098,-4.6582,-2.8915,-1.1142,-0.61291
0.40071,-4.3879,-2.639,-0.86162,-0.75449
0.35565,-4.3872,-2.508,-0.52118,-0.82073
0.63566,-4.0449,-2.5545,0.16723,-0.83812
0.5887,-3.955,-2.4277,0.46257,-0.96358
0.66215,-3.9028,-2.2374,0.95483,-1.0807
0.63215,-3.8417,-1.7996,1.3578,-0.73856
0.87702,-3.7565,-2.031,1.8133,-0.70942
0.63467,-3.5173,-1.4605,2.3719,-0.80597
0.67516,-3.4521,-1.7585,2.7686,-0.4838
0.7237,-3.3109,-1.5434,3.1523,-0.5806
0.62445,-3.1722,-1.6147,3.3809,-0.33894
0.61436,-3.2313,-1.4602,3.5167,-0.49942
0.6546,-3.1971,-1.4891,3.8165,-0.24993
0.57768,-2.9865,-1.3205,3.7555,-0.47042
0.71132,-2.8425,-1.3488,3.5089,-0.084597
0.67101,-3.0644,-1.4015,3.5383,-0.17769
0.73419,-2.6653,-1.2769,3.443,-0.37601
1.0775,-2.7019,-1.1941,3.1904,-0.29694
1.2809,-2.5004,-0.88033,2.9422,-0.39163
1.7754,-2.1459,-0.95758,2.6998,-0.23359
2.0536,-1.9061,-0.96211,2.211,-0.43033
2.5099,-1.6376,-0.51601,1.8639,-0.43725
3.0097,-1.195,-0.3237,1.5577,-0.19346
3.2553,-1.2292,-0.11169,1.2339,-0.30803
3.6007,-0.97698,-0.074835,0.91635,-0.32957
3.8935,-0.65484,0.077554,0.66634,-0.056856
4.2496,-0.2283,0.48515,-0.077105,-0.10793
4.3927,-0.095326,1.0123,-0.1761,-0.12235
4.8776,0.23724,1.3407,-0.64132,0.059533
4.7491,0.26357,1.7336,-0.64597,0.24702
4.9471,0.63413,2.3697,-0.9859,0.68801
5.0856,0.55273,2.7143,-1.3206,0.97509
4.9164,0.92703,3.1037,-1.1721,1.1329
4.9864,1.0234,3.5507,-1.4741,1.4912
4.8842,1.0615,4.0927,-1.3436,1.7931
4.9475,0.96064,4.0936,-1.4862,1.9558
4.8814,1.2059,4.2232,-1.3827,2.2786
4.6827,1.2643,4.5643,-1.3598,2.3544
4.3212,1.2337,4.7908,-1.3491,2.7328
4.3753,1.3235,4.6914,-1.0522,2.75
4.1811,1.4565,4.7547,-0.97136,2.6037
4.1729,1.3984,4.8888,-0.95404,2.8384
3.9309,1.1769,5.0216,-0.90762,2.6166
3.8769,1.1261,5.0824,-0.7659,2.5898
3.5982,1.2945,5.0508,-0.65135,2.2351
3.3154,1.2078,4.8547,-0.48584,2.1888
2.9743,0.82267,5.0305,-0.37154,1.8619
2.6445,0.91867,4.659,-0.4442,1.583
2.2624,0.85898,4.6496,-0.038041,1.2488
1.8295,0.59936,4.613,-0.10217,1.0825
1.308,0.38806,4.4457,-0.045437,0.88491
0.87246,0.19018,4.0355,-0.026089,0.3277
0.29455,-0.24558,4.2319,0.11412,0.34409
-0.18888,-0.24478,4.1019,-0.13191,0.14664
-0.72214,-0.71768,4.0382,0.10873,-0.0072253
-1.0518,-0.88206,3.683,0.0198,-0.10851
-1.777,-0.99404,3.3966,0.034079,0.20223
-2.0442,-1.2083,3.4966,0.20071,0.18079
-2.4155,-1.4941,3.3946,0.037705,0.19902
-2.7865,-1.7344,3.0889,0.26442,0.50612
-3.1519,-1.6849,3.0004,0.19508,0.6714
-3.4756,-1.9219,2.9995,0.26648,0.90036
-3.6213,-1.8255,2.7989,0.24363,1.2365
-3.7539,-2.055,2.7357,0.078199,1.1387
-3.8078,-2.5355,2.5195,-0.087558,1.332
-3.7637,-2.4663,2.4192,0.25954,1.5399
-3.6491,-2.4675,2.3271,0.16696,1.6171
-3.5732,-2.5227,2.2254,0.10953,2.0098
-3.0891,-2.5376,2.1748,0.0062442,1.8747
-2.5108,-2.133,2.1805,-0.0604,2.2495
-1.9299,-2.2161,2.2114,0.10742,2.3707
-1.0883,-1.8316,2.2261,0.090792,2.5206
-0.46689,-1.4691,2.1799,0.14534,2.4319
0.2269,-1.0369,2.1445,0.26365,2.7365
0.64047,-0.66457,2.29,0.30602,2.7326
1.3457,-0.5361,2.4173,0.16022,2.6438
1.8636,0.034593,2.2664,0.26152,2.8448
2.1333,0.36209,2.2971,0.29161,2.6776
2.5283,0.5639,2.0891,0.59027,2.7338
2.6124,0.72061,2.1214,0.69403,2.7202
2.8439,0.89918,1.7973,1.0293,2.5517
2.819,1.0346,1.3976,1.3239,2.4684
2.5276,0.93761,1.2546,1.7278,2.2529
2.6841,1.0667,1.2644,1.9939,2.1614
2.6466,1.0121,0.56734,2.3107,1.8684
2.1914,0.77289,0.23914,2.4355,1.5704
1.8712,0.89759,-0.17972,2.9208,1.6231
1.4047,0.51241,-0.66286,3.1508,1.018
0.97747,0.53673,-1.0189,3.1404,0.83182
0.55211,0.28897,-1.485,3.3054,0.5569
0.012658,0.076774,-2.023,3.3546,0.45749
-0.33765,-0.022308,-2.4769,3.5459,0.15803
-0.99175,-0.28873,-3.0157,3.5069,0.004607
-1.2893,-0.43104,-3.6744,3.5331,-0.40593
-1.8023,-0.5556,-4.135,3.7982,-0.56492
-2.0553,-0.79712,-4.4643,3.7181,-0.80744
-2.6318,-0.81632,-4.9258,3.609,-0.76823
-3.0701,-1.1566,-5.3313,3.488,-0.98267
-3.2979,-1.334,-5.536,3.4042,-1.2393
-3.6022,-1.5639,-5.8778,3.4358,-1.3123
-3.9887,-1.5093,-5.9195,3.4975,-1.498
-4.0129,-1.5651,-6.2356,3.3327,-1.3199
-4.0803,-1.7377,-6.2381,2.9915,-1.433
-4.0652,-1.8446,-6.1209,3.1929,-1.491
-4.0447,-2.1025,-6.1336,3.1034,-1.5818
-3.9377,-1.9094,-5.8375,2.7818,-1.2511
-3.8307,-2.0413,-5.8616,2.588,-1.4398
-3.819,-2.0065,-5.436,2.4822,-1.4826
-3.3546,-1.9389,-5.2084,2.1542,-1.4812
-3.4669,-1.8539,-4.8527,1.8202,-1.3418
-3.0553,-2.0036,-4.6248,1.6158,-1.5052
-2.541,-1.8387,-4.1147,1.0524,-1.452
-2.3781,-1.7102,-3.9754,0.89643,-1.368
-2.4074,-1.6546,-3.6614,0.39882,-1.5052
-2.0517,-1.585,-3.4984,-0.011821,-1.6377
-1.8506,-1.713,-3.1075,-0.50587,-1.7685
-1.6164,-1.468,-2.8521,-0.84345,-1.6762
-1.4971,-1.6386,-2.4837,-1.3766,-1.8178
-1.5023,-1.3022,-2.4965,-1.7587,-1.796
-1.2501,-1.6173,-2.332,-2.0617,-1.9043
-1.5932,-1.0036,-2.4392,-2.6365,-2.012
-1.2019,-1.3244,-2.1401,-2.9179,-2.0593
-1.1395,-1.1846,-1.819,-3.1544,-2.2517
-1.088,-1.045,-1.8735,-3.5117,-2.4995
-1.0868,-0.98046,-1.8367,-3.467,-2.4417
-1.2901,-1.1189,-1.7951,-3.748,-2.6467
-1.1984,-0.89272,-1.6228,-4.1774,-2.7828
-1.1362,-1.0744,-1.8145,-3.8779,-2.8708
-1.2018,-0.96471,-1.6261,-3.8676,-2.7948
-1.584,-0.74303,-1.8269,-4.1606,-3.0076
-1.4705,-0.74644,-1.5447,-3.9633,-2.941
-1.3814,-0.92347,-1.6233,-4.0393,-3.0983
-1.4384,-1.0396,-1.7436,-3.8724,-3.3456
-1.4867,-0.92227,-1.5404,-3.7034,-3.0315
-1.3096,-0.75901,-1.6726,-3.3248,-3.1195
-1.4038,-0.66273,-1.4676,-3.0348,-2.9116
-1.6064,-0.61401,-1.5879,-2.4079,-2.8902
-1.4063,-0.57131,-1.6733,-1.9272,-2.4025
-1.5121,-0.75336,-1.3991,-1.2913,-2.3326
-1.4964,-0.46896,-1.5234,-0.72186,-2.0702
-1.5174,-0.51029,-1.3451,0.03467,-1.6447
-1.4489,-0.35565,-1.4824,0.57344,-1.354
-1.2688,-0.41236,-1.4058,1.1062,-1.1568
-1.4162,-0.6674,-1.4473,1.4438,-0.63593
-1.4056,-0.18801,-1.4679,2.0768,-0.32509
-1.4722,-0.39284,-1.1791,2.3203,-0.27529
-1.3084,-0.32669,-1.3346,2.6936,-0.055758
-1.5011,-0.43676,-1.3893,2.9324,0.21871
-1.3845,-0.13737,-1.1451,3.0277,0.35962
-1.2581,-0.11798,-1.1388,3.2499,0.71449
-1.2768,-0.25803,-1.1751,3.2089,0.92345
-1.0207,-0.25706,-1.0815,3.1978,0.80673
-1.0106,-0.26026,-0.94268,3.3162,0.91728
-1.1297,-0.091741,-0.92948,3.4979,1.1691
-1.1124,-0.25186,-1.0101,3.265,1.0769
-1.0318,0.094239,-0.92366,3.2642,1.3151
-0.9872,-0.20949,-0.74944,3.0878,1.476
-0.85976,-0.17095,-0.81867,3.1406,1.5794
-0.86202,0.14375,-0.93836,2.9319,1.5385
-0.97992,-0.04342,-0.67802,2.4928,1.4874
-0.77833,0.12981,-0.59068,2.3202,1.2924
-0.86461,0.26797,-0.50953,1.9794,1.364
-0.86789,0.15368,-0.38517,1.7761,0.97404
-0.88796,0.13744,-0.45802,1.2683,0.92339
-0.8895,0.40026,-0.47641,0.85307,0.58948
-0.79405,0.34124,-0.28541,0.3248,0.43564
-0.64444,0.19431,-0.38455,0.19891,0.21875
-0.54651,0.2478,-0.23826,-0.35307,-0.024192
-0.65027,0.31067,-0.14803,-0.98621,-0.2602
-0.8055,0.39593,-0.46367,-1.1487,-0.54533
-0.74227,0.39719,-0.35177,-1.6867,-0.66921
-0.64287,0.38044,-0.19047,-2.1276,-1.0594
-0.60922,0.21449,-0.18353,-2.4054,-1.1365
-0.66038,0.58196,-0.17166,-2.8888,-1.3415
-0.58939,0.50486,-0.054757,-3.0293,-1.5236
-0.59084,0.23157,0.030087,-3.2862,-1.8284
-0.69299,0.59615,-0.20337,-3.6267,-1.9731
-0.47912,0.5429,-0.11022,-4.0146,-1.9921
-0.62129,0.4621,-0.27127,-3.907,-2.0853
-0.47534,0.67844,-0.02,-4.0172,-2.1887
-0.60111,0.44244,0.25641,-4.1572,-2.113
-0.44116,0.63875,0.12661,-4.0913,-2.0975
-0.31573,0.65367,0.084927,-4.104,-2.1002
-0.68031,0.61416,0.12163,-4.0796,-2.2121
-0.70069,0.45532,0.24951,-3.8885,-1.8106
-0.48793,0.61895,0.20781,-3.7073,-1.5172
-0.52838,0.56848,0.28011,-3.6681,-1.2778
-0.44361,0.69335,0.27084,-3.5097,-0.96504
-0.34611,0.68905,0.30876,-3.3553,-0.34961
-0.37909,0.86199,0.24275,-2.9643,0.16984
-0.45762,0.88764,0.57252,-2.7713,0.72135
-0.28379,0.66819,0.30864,-2.7282,1.2101
-0.34056,0.75219,0.32013,-2.6152,1.6157
-0.38086,0.72072,0.36905,-2.2444,1.8593
-0.38683,0.74792,0.46112,-2.1144,2.4097
-0.22324,0.8849,0.48285,-2.1169,2.3802
-0.29512,0.94042,0.50614,-1.9531,2.7718
-0.22274,1.1883,0.65941,-1.6848,2.6014
-0.33106,1.211,0.68868,-1.5445,2.6718
-0.28842,1.7008,0.907,-1.6357,2.6345
-0.18425,2.1217,1.3378,-1.4468,2.6062
-0.23718,2.6061,1.7973,-1.3317,2.3581
-0.20641,3.1932,1.8606,-1.0131,2.0105
-0.15044,3.5655,2.4445,-1.0563,1.8982
-0.23797,3.996,2.7597,-0.86584,1.6409
-0.38296,4.3963,3.1903,-0.85496,1.3186
-0.34827,4.8893,3.7104,-0.74021,1.1675
0.13988,5.1857,4.2084,-0.43945,0.81982
-0.1543,5.5328,4.8398,-0.14783,0.48679
-0.17074,5.7232,5.2829,-0.1186,0.43674
-0.098413,5.9467,5.7429,0.11425,0.3089
-0.044145,6.1908,6.1115,0.032508,-0.071983
-0.14005,5.9979,6.6653,0.28076,-0.07876
0.058251,6.1021,6.8023,0.52916,-0.10361
-0.063955,6.2473,7.0418,0.39441,-0.41539
0.026283,6.3976,7.116,0.69968,-0.4385
0.40514,6.1852,7.4156,0.85588,-0.37333
0.089882,6.2416,7.3238,1.2288,-0.46591
0.30808,6.1694,7.5257,0.78435,-0.35076
0.47902,6.1553,7.4191,1.0203,-0.45432
0.45129,6.0267,7.3983,1.2458,-0.29194
0.64878,5.9892,7.458,1.2446,-0.078322
0.71278,6.1724,7.2466,1.2286,0.27272
0.88713,5.931,7.3423,1.2617,0.6256
0.90198,5.5618,7.0904,1.4244,1.0125
0.80554,5.4765,7.0529,1.3786,1.2102
0.823,5.1674,6.7087,1.2824,1.8413
0.79956,4.8358,6.5835,1.1256,1.9821
0.62628,4.6592,6.4045,1.3165,2.5662
0.53875,4.484,6.0532,1.0705,2.7311
0.66594,4.0117,5.9467,1.147,3.0877
0.3831,3.4993,5.5303,0.9882,3.483
0.44324,3.2267,5.3344,0.99817,3.423
0.25357,2.8542,5.1373,0.79835,3.7422
0.30625,2.4712,4.832,0.62385,3.9627
0.10463,1.9122,4.4703,0.46273,3.9891
0.33779,1.4152,3.9183,0.2129,4.2159
0.078396,0.9118,3.4608,0.43756,4.0741
-0.016478,0.47942,3.0354,0.24484,4.0999
-0.166,0.17644,2.5305,0.253,4.0088
-0.20887,-0.12268,2.0327,-0.15355,4.2041
-0.26719,-0.59743,1.4642,-0.11085,4.1026
-0.073023,-0.91875,0.91029,-0.2545,4.0087
-0.040871,-1.1691,0.016955,-0.57236,3.8509
-0.15767,-1.6084,-0.51771,-0.68099,3.7869
0.066143,-1.7802,-1.1634,-0.56687,3.2846
-0.15998,-1.8519,-1.7064,-0.86431,3.0259
-0.086777,-2.0871,-2.1031,-0.81152,2.9564
-0.091429,-2.1141,-2.6069,-0.89286,2.3838
-0.17962,-2.2278,-3.3099,-1.0151,1.9919
-0.047822,-2.443,-3.1585,-1.2903,1.4702
-0.24569,-2.5236,-3.3461,-1.1465,1.2805
0.047935,-2.5225,-2.9837,-0.9957,1.0078
0.03633,-2.5448,-2.8712,-1.1528,0.63991
0.071772,-2.5486,-2.178,-0.83695,0.16173
0.15657,-2.2853,-1.6695,-0.74542,-0.25167
0.11899,-2.4982,-1.0552,-0.71419,-0.52602
0.035424,-2.4028,-0.28168,-0.3201,-0.8401
0.18223,-2.2233,0.18783,-0.31705,-1.0074
-0.098729,-2.192,0.78658,-0.047478,-1.3734
0.3521,-2.2197,1.145,-0.12595,-1.3535
0.21844,-2.1029,1.6969,0.16239,-1.8594
0.27302,-2.0794,2.0607,0.22993,-1.7434
0.17738,-1.7662,2.0475,0.089793,-2.1585
0.36877,-1.6252,2.0568,0.22587,-2.3006
0.016228,-1.5788,2.2591,0.48543,-2.3038
0.27499,-1.5648,2.1022,0.24263,-2.3172
0.21307,-1.5416,1.9842,0.41796,-2.2874
0.25617,-1.3935,1.8705,0.40925,-2.2263
0.35106,-1.2792,1.687,0.67448,-2.0544
0.14947,-1.2635,1.1838,0.73443,-2.0215
0.22783,-0.87207,1.056,0.91628,-1.7303
0.34625,-1.036,0.56009,1.2863,-1.5775
0.16669,-0.96027,0.36823,1.6467,-1.2544
0.13637,-0.67751,-0.11476,2.048,-0.94172
0.3933,-0.94255,-0.44606,2.4864,-0.74819
0.14086,-0.69695,-0.70298,2.6757,-0.1474
0.25584,-0.83767,-1.3523,3.0277,0.051281
0.25633,-0.83053,-1.6487,3.3367,0.21067
0.36649,-0.71149,-2.1621,3.5489,0.56504
0.3727,-0.56742,-2.3643,3.7551,0.85739
0.44229,-0.87782,-2.722,4.0079,1.1166
0.3535,-0.39612,-3.0386,4.0145,1.1421
0.32833,-0.77566,-3.3052,4.3054,1.0937
0.37984,-0.44747,-3.5824,4.1652,1.5072
0.2062,-0.61539,-3.8953,4.2847,1.6648
0.3779,-0.69317,-3.6874,4.3555,1.694
0.21297,-0.5398,-3.9533,4.4334,1.5057
0.38295,-0.5226,-3.9559,4.4159,1.6895
0.25098,-0.56247,-3.923,4.2715,1.8292
0.13841,-0.36766,-4.1109,4.1104,1.6495
0.44467,-0.43171,-3.9549,4.0692,1.7838
0.30518,-0.55698,-4.0024,3.9918,1.6108
0.20395,-0.44293,-3.916,3.8816,1.6345
0.23988,-0.48648,-3.5986,3.8719,1.7218
0.27779,-0.3771,-3.6616,3.6689,1.6976
0.3053,-0.2691,-3.1404,3.4489,1.7487
0.37334,-0.12914,-3.2513,3.4566,1.6053
0.51886,-0.42678,-3.0782,3.4018,1.6269
0.51221,-0.31063,-2.6904,3.1321,1.5793
0.76074,-0.21018,-2.2948,3.0414,1.5358
1.0104,-0.14111,-2.446,3.0767,1.4921
1.3965,0.30307,-2.0003,2.867,1.4764
1.88,0.25075,-1.678,2.5891,1.5277
2.3616,0.73935,-1.3242,2.2042,1.3114
2.5944,0.7213,-1.116,2.0244,1.4616
3.2078,1.0034,-0.85409,1.781,1.4284
3.632,1.3128,-0.58628,1.4315,1.3987
4.0333,1.477,-0.36195,1.0933,1.6251
4.2527,1.9084,-0.067528,0.95754,1.8279
4.5319,2.0434,0.3196,1.1123,1.7702
4.7464,2.2195,0.53385,0.9873,1.9328
5.0278,2.5226,0.44934,0.85956,1.8645
4.9404,2.6649,0.45626,0.93322,2.0801
5.0812,2.8267,0.97504,0.93592,1.9806
5.1649,2.8851,0.86577,0.57817,2.007
5.3547,2.9382,1.0223,0.70057,2.2224
4.9835,3.2703,1.1023,0.40796,2.1323
5.1093,2.9685,1.2428,0.27997,2.0295
4.9232,3.0628,1.3389,-0.051901,2.0237
4.7393,3.0798,1.3384,-0.12882,1.9189
4.5953,3.1423,1.208,-0.25135,1.3736
4.1671,2.8223,1.1065,-0.54088,1.3832
3.9825,2.933,1.0278,-0.95861,1.1686
3.6615,2.7103,1.0125,-1.0937,1.0538
3.205,2.6153,0.96315,-1.3864,0.51276
2.7634,2.3835,0.54124,-1.5756,0.17889
2.1023,2.1807,0.54522,-1.781,0.14756
1.5457,1.8279,0.49792,-2.2075,-0.48527
0.96388,1.6767,0.14153,-2.5267,-0.53867
0.56962,1.397,-0.052518,-2.7687,-1.024
0.028367,1.0889,-0.24714,-2.9701,-1.2675
-0.56618,0.93172,-0.59979,-3.0572,-1.5722
-0.84748,0.73367,-0.67488,-3.1963,-1.6818
-1.4291,0.30156,-0.87242,-3.4827,-1.9352
-1.9659,-0.0013759,-0.90528,-3.4226,-2.1502
-2.2571,0.034402,-1.1895,-3.6869,-2.5484
-2.6066,-0.28715,-1.1521,-3.5203,-2.6376
-2.8033,-0.37538,-1.6332,-3.6282,-2.8629
-2.9285,-0.76159,-1.5933,-3.5979,-2.9311
-3.1832,-0.73046,-1.7409,-3.4669,-3.0505
-3.5655,-0.80428,-1.7057,-3.4963,-2.8847
-3.4717,-0.898,-1.9555,-3.4767,-2.9157
-3.3337,-1.0502,-1.9151,-3.2243,-3.0679
-3.2006,-1.0174,-2.0201,-3.1896,-3.1326
-2.9827,-1.1868,-1.8238,-3.1313,-2.9865
-2.9245,-1.3433,-1.726,-3.0152,-2.8484
-2.6352,-1.4203,-1.6399,-2.858,-2.7817
-2.3396,-1.3589,-1.9064,-2.6832,-2.8733
-2.1443,-1.3701,-1.6461,-2.741,-2.5704
-1.8344,-1.4069,-1.5538,-2.585,-2.5257
-1.8793,-1.4258,-1.5937,-2.6648,-2.6032
-1.795,-1.2712,-1.5924,-2.4302,-2.5848
